#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-13 19:46:20.655
#Sample rate: 500Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-1.94,2354,1,1,0,1
-1.938,2261,1,1,0,1
-1.936,2166,1,1,0,1
-1.934,2098,1,1,0,1
-1.932,2059,1,1,0,1
-1.93,2035,1,1,0,1
-1.928,2028,1,1,0,1
-1.926,2029,1,1,0,1
-1.924,2030,1,1,0,1
-1.922,2026,1,1,0,1
-1.92,2028,1,1,0,1
-1.918,2059,1,1,0,1
-1.916,2110,1,1,0,1
-1.914,2184,1,1,0,1
-1.912,2275,1,1,0,1
-1.91,2367,1,1,0,1
-1.908,2431,1,1,0,1
-1.906,2444,1,1,0,1
-1.904,2399,1,1,0,1
-1.902,2322,1,1,0,1
-1.9,2239,1,1,0,1
-1.898,2181,1,1,0,1
-1.896,2143,1,1,0,1
-1.894,2114,1,1,0,1
-1.892,2069,1,1,0,1
-1.89,1994,1,1,0,1
-1.888,1890,1,1,0,1
-1.886,1764,1,1,0,1
-1.884,1630,1,1,0,1
-1.882,1509,1,1,0,1
-1.88,1404,1,1,0,1
-1.878,1329,1,1,0,1
-1.876,1284,1,1,0,1
-1.874,1270,1,1,0,1
-1.872,1277,1,1,0,1
-1.87,1310,1,1,0,1
-1.868,1368,1,1,0,1
-1.866,1449,1,1,0,1
-1.864,1545,1,1,0,1
-1.862,1638,1,1,0,1
-1.86,1693,1,1,0,1
-1.858,1698,1,1,0,1
-1.856,1661,1,1,0,1
-1.854,1608,1,1,0,1
-1.852,1557,1,1,0,1
-1.85,1533,1,1,0,1
-1.848,1549,1,1,0,1
-1.846,1597,1,1,0,1
-1.844,1675,1,1,0,1
-1.842,1762,1,1,0,1
-1.84,1835,1,1,0,1
-1.838,1877,1,1,0,1
-1.836,1892,1,1,0,1
-1.834,1889,1,1,0,1
-1.832,1874,1,1,0,1
-1.83,1853,1,1,0,1
-1.828,1829,1,1,0,1
-1.826,1801,1,1,0,1
-1.824,1758,1,1,0,1
-1.822,1701,1,1,0,1
-1.82,1639,1,1,0,1
-1.818,1589,1,1,0,1
-1.816,1559,1,1,0,1
-1.814,1542,1,1,0,1
-1.812,1521,1,1,0,1
-1.81,1485,1,1,0,1
-1.808,1430,1,1,0,1
-1.806,1353,1,1,0,1
-1.804,1265,1,1,0,1
-1.802,1182,1,1,0,1
-1.8,1121,1,1,0,1
-1.798,1091,1,1,0,1
-1.796,1090,1,1,0,1
-1.794,1098,1,1,0,1
-1.792,1098,1,1,0,1
-1.79,1084,1,1,0,1
-1.788,1074,1,1,0,1
-1.786,1076,1,1,0,1
-1.784,1094,1,1,0,1
-1.782,1117,1,1,0,1
-1.78,1137,1,1,0,1
-1.778,1164,1,1,0,1
-1.776,1206,1,1,0,1
-1.774,1266,1,1,0,1
-1.772,1340,1,1,0,1
-1.77,1436,1,1,0,1
-1.768,1546,1,1,0,1
-1.766,1675,1,1,0,1
-1.764,1821,1,1,0,1
-1.762,1965,1,1,0,1
-1.76,2091,1,1,0,1
-1.758,2190,1,1,0,1
-1.756,2253,1,1,0,1
-1.754,2279,1,1,0,1
-1.752,2265,1,1,0,1
-1.75,2234,1,1,0,1
-1.748,2207,1,1,0,1
-1.746,2197,1,1,0,1
-1.744,2211,1,1,0,1
-1.742,2255,1,1,0,1
-1.74,2311,1,1,0,1
-1.738,2343,1,1,0,1
-1.736,2333,1,1,0,1
-1.734,2285,1,1,0,1
-1.732,2218,1,1,0,1
-1.73,2137,1,1,0,1
-1.728,2029,1,1,0,1
-1.726,1889,1,1,0,1
-1.724,1733,1,1,0,1
-1.722,1598,1,1,0,1
-1.72,1490,1,1,0,1
-1.718,1414,1,1,0,1
-1.716,1378,1,1,0,1
