#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-13 19:42:37.619
#Sample rate: 500Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-1.534,1721,1,1,0,1
-1.532,1565,1,1,0,1
-1.53,1645,1,1,0,1
-1.528,1966,1,1,0,1
-1.526,2331,1,1,0,1
-1.524,2583,1,1,0,1
-1.522,2566,1,1,0,1
-1.52,2219,1,1,0,1
-1.518,1791,1,1,0,1
-1.516,1551,1,1,0,1
-1.514,1541,1,1,0,1
-1.512,1799,1,1,0,1
-1.51,2187,1,1,0,1
-1.508,2510,1,1,0,1
-1.506,2622,1,1,0,1
-1.504,2399,1,1,0,1
-1.502,1986,1,1,0,1
-1.5,1697,1,1,0,1
-1.498,1623,1,1,0,1
-1.496,1800,1,1,0,1
-1.494,2174,1,1,0,1
-1.492,2533,1,1,0,1
-1.49,2739,1,1,0,1
-1.488,2629,1,1,0,1
-1.486,2238,1,1,0,1
-1.484,1876,1,1,0,1
-1.482,1708,1,1,0,1
-1.48,1775,1,1,0,1
-1.478,2086,1,1,0,1
-1.476,2439,1,1,0,1
-1.474,2682,1,1,0,1
-1.472,2653,1,1,0,1
-1.47,2294,1,1,0,1
-1.468,1854,1,1,0,1
-1.466,1595,1,1,0,1
-1.464,1562,1,1,0,1
-1.462,1789,1,1,0,1
-1.46,2146,1,1,0,1
-1.458,2441,1,1,0,1
-1.456,2533,1,1,0,1
-1.454,2286,1,1,0,1
-1.452,1845,1,1,0,1
-1.45,1521,1,1,0,1
-1.448,1407,1,1,0,1
-1.446,1550,1,1,0,1
-1.444,1894,1,1,0,1
-1.442,2233,1,1,0,1
-1.44,2430,1,1,0,1
-1.438,2318,1,1,0,1
-1.436,1930,1,1,0,1
-1.434,1575,1,1,0,1
-1.432,1418,1,1,0,1
-1.43,1490,1,1,0,1
-1.428,1805,1,1,0,1
-1.426,2169,1,1,0,1
-1.424,2429,1,1,0,1
-1.422,2425,1,1,0,1
-1.42,2095,1,1,0,1
-1.418,1689,1,1,0,1
-1.416,1459,1,1,0,1
